elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,400,,
404,825,,
605,750,,
806,875,,
1012,975,-0.15,-0.05
1206,950,,
1406,1000,,
1606,950,,
1806,1000,,
2012,1000,-0.54,-0.44
2205,1000,,
2406,1025,,
2606,975,,
2806,1025,,
3012,975,-0.54,-0.44
3205,1025,,
3406,1000,,
3606,1000,,
3806,1025,,
4012,1000,-0.49,-0.49
4206,975,,
4406,1000,,
4606,1025,,
4806,1000,,
5012,1000,-0.59,-0.49
5205,1000,,
5406,975,,
5606,1000,,
5806,1000,,
6012,1000,-0.54,-0.49
6205,1000,,
6406,1000,,
6606,1000,,
6806,950,,
