elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,0,,
405,0,,
606,25,,
806,1000,,
1012,1375,-0.44,-0.29
1206,1250,,
1406,1150,,
1606,1025,,
1806,1000,,
2013,1000,-0.59,-0.54
2205,1000,,
2406,1000,,
2606,1025,,
2806,1000,,
3012,1000,-0.49,-0.44
3206,1025,,
3406,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.54,-0.54
4206,1000,,
4406,1000,,
4606,1000,,
4805,1000,,
5012,1000,-0.49,-0.39
5205,1025,,
5406,1000,,
5606,1025,,
5806,1000,,
6012,1000,-0.49,-0.49
6206,1000,,
6406,1000,,
6606,1000,,
6806,1025,,
