elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,0,,
404,650,,
605,1225,,
806,1025,,
1012,975,-0.24,-0.10
1206,1025,,
1406,975,,
1606,1000,,
1806,975,,
2012,1000,-0.44,-0.54
2206,1000,,
2406,1000,,
2606,1000,,
2806,1000,,
3012,1025,-0.49,-0.54
3206,975,,
3406,1000,,
3606,975,,
3805,1000,,
4012,975,-0.54,-0.49
4206,1000,,
4406,1000,,
4606,1025,,
4806,975,,
5012,1000,-0.59,-0.44
5206,1000,,
5406,975,,
5606,1025,,
5806,975,,
6012,1025,-0.59,-0.44
6206,1000,,
6406,1000,,
6606,975,,
6806,975,,
