elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,550,,
404,825,,
605,625,,
806,925,,
1012,800,-0.29,-0.34
1206,900,,
1405,900,,
1606,975,,
1806,950,,
2012,975,-0.49,-0.44
2206,975,,
2406,975,,
2606,1000,,
2806,1000,,
3012,975,-0.54,-0.44
3206,1025,,
3406,975,,
3606,1000,,
3806,1025,,
4012,975,-0.44,-0.49
4206,1025,,
4406,975,,
4606,1025,,
4806,1000,,
5012,1025,-0.54,-0.34
5206,1000,,
5406,1000,,
5606,1000,,
5806,1025,,
6012,975,-0.54,-0.49
6206,1025,,
6406,975,,
6606,1050,,
6806,975,,
