elapsed_ms,rpm,current_val1,current_val2
12,0,-0.15,0.00
204,0,,
404,0,,
605,25,,
806,900,,
1012,1250,-0.29,-0.15
1206,1200,,
1406,1125,,
1606,1050,,
1806,975,,
2012,1000,-0.54,-0.63
2206,1000,,
2405,1000,,
2606,1025,,
2806,1000,,
3011,1000,-0.44,-0.39
3206,1025,,
3405,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.44,-0.34
4206,975,,
4405,1000,,
4606,1000,,
4806,1025,,
5011,1000,-0.54,-0.54
5206,1000,,
5406,1000,,
5606,1000,,
5806,1025,,
6012,1000,-0.49,-0.49
6206,1000,,
6406,1000,,
6606,1000,,
6806,1000,,
