elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,0,,
405,0,,
606,0,,
805,1325,,
1012,1875,-0.24,-0.05
1206,1525,,
1406,1125,,
1606,875,,
1805,875,,
2012,950,-0.83,-0.78
2206,1000,,
2406,1000,,
2606,1025,,
2806,1000,,
3012,1000,-0.54,-0.54
3206,1000,,
3406,1000,,
3606,1000,,
3805,1000,,
4012,975,-0.49,-0.49
4206,1025,,
4406,1000,,
4606,1025,,
4806,1000,,
5012,1000,-0.49,-0.59
5206,1000,,
5406,1000,,
5606,1000,,
5806,1000,,
6016,975,-0.49,-0.49
6206,1000,,
6406,1000,,
6606,1000,,
6806,1000,,
