elapsed_ms,rpm,current_val1,current_val2
12,0,-0.10,0.05
204,0,,
404,0,,
606,100,,
806,1225,,
1012,1425,-0.20,-0.10
1206,1250,,
1405,1050,,
1606,975,,
1806,975,,
2012,1000,-0.59,-0.63
2206,975,,
2405,1025,,
2606,975,,
2806,1025,,
3011,975,-0.54,-0.44
3206,1000,,
3405,975,,
3606,1025,,
3806,1000,,
4012,1000,-0.59,-0.49
4206,1000,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1025,-0.54,-0.44
5206,1000,,
5406,1000,,
5606,975,,
5806,1025,,
6012,1000,-0.49,-0.54
6206,1000,,
6406,1000,,
6606,1025,,
6806,975,,
