elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,25,,
404,850,,
606,1075,,
806,975,,
1012,950,-0.29,-0.24
1206,1000,,
1406,975,,
1606,975,,
1806,1000,,
2011,1025,-0.44,-0.44
2206,975,,
2406,1000,,
2605,1025,,
2806,1000,,
3011,975,-0.49,-0.44
3206,1025,,
3406,1000,,
3605,1000,,
3806,1025,,
4012,1000,-0.54,-0.49
4206,1025,,
4406,1000,,
4605,1000,,
4806,1000,,
5012,1025,-0.49,-0.39
5206,1025,,
5406,1000,,
5605,1000,,
5806,1000,,
6012,1025,-0.44,-0.49
6206,1000,,
6406,1000,,
6606,1000,,
6806,1000,,
