elapsed_ms,rpm,current_val1,current_val2
9,0,0.05,0.00
204,0,,
404,-25,,
606,25,,
806,0,,
1012,650,0.05,0.00
1206,700,,
1406,975,,
1606,925,,
1806,975,,
2012,950,-0.29,-0.29
2206,1000,,
2406,1025,,
2606,950,,
2806,1025,,
3012,1000,-0.39,-0.44
3206,1000,,
3406,1000,,
3606,1000,,
3806,975,,
4012,1025,-0.49,-0.59
4206,975,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1025,-0.54,-0.59
5206,950,,
5409,1050,,
5606,1000,,
5806,1025,,
6012,1000,-0.54,-0.54
6206,1025,,
6406,950,,
6605,1025,,
6805,1000,,
7012,1000,-0.54,-0.49
7206,1000,,
7406,975,,
7606,1025,,
7806,1000,,
