elapsed_ms,rpm,current_val1,current_val2
14,0,-0.10,0.05
204,0,,
404,825,,
605,875,,
806,825,,
1012,975,-0.49,-0.59
1206,950,,
1406,975,,
1606,1000,,
1806,1000,,
2011,975,-0.59,-0.49
2206,1000,,
2406,1000,,
2606,1025,,
2806,1000,,
3012,1025,-0.49,-0.49
3205,975,,
3406,1025,,
3606,975,,
3806,1025,,
4012,1025,-0.49,-0.49
4205,1000,,
4406,1025,,
4606,975,,
4806,1000,,
5013,975,-0.54,-0.44
5205,1025,,
5406,975,,
5606,1000,,
5806,1025,,
6012,1025,-0.44,-0.49
6205,975,,
6406,1025,,
6606,1000,,
6806,1000,,
