elapsed_ms,rpm,current_val1,current_val2
11,0,-0.10,0.05
204,250,,
405,775,,
606,625,,
806,900,,
1012,875,-0.20,-0.05
1206,925,,
1406,950,,
1605,950,,
1806,1000,,
2012,1000,-0.59,-0.44
2206,1000,,
2406,975,,
2606,1025,,
2806,975,,
3012,1000,-0.54,-0.44
3206,1000,,
3406,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.49,-0.44
4206,1000,,
4406,1000,,
4606,1000,,
4806,975,,
5012,1000,-0.54,-0.44
5206,1000,,
5406,1000,,
5606,1025,,
5806,1000,,
6012,1025,-0.54,-0.44
6206,1025,,
6406,1000,,
6606,1000,,
6806,1025,,
