elapsed_ms,rpm,current_val1,current_val2
9,0,-0.15,0.10
204,0,,
404,0,,
605,625,,
806,1275,,
1012,1300,-0.20,0.00
1205,1175,,
1405,1025,,
1605,975,,
1806,950,,
2012,1000,-0.54,-0.49
2205,1000,,
2406,1000,,
2606,1000,,
2805,1000,,
3011,1000,-0.44,-0.49
3205,1000,,
3406,1000,,
3606,1000,,
3806,1000,,
4011,1000,-0.49,-0.49
4206,1000,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1025,-0.49,-0.39
5206,1000,,
5406,1000,,
5606,1000,,
5806,1000,,
6013,1025,-0.49,-0.44
6206,1000,,
6406,1000,,
6606,1000,,
6806,1025,,
