elapsed_ms,rpm,current_val1,current_val2
15,0,-0.10,0.05
204,725,,
405,650,,
606,700,,
806,875,,
1013,800,-0.24,-0.10
1206,925,,
1406,925,,
1606,925,,
1806,975,,
2012,975,-0.49,-0.44
2206,950,,
2406,950,,
2606,1025,,
2806,975,,
3012,1000,-0.63,-0.44
3206,975,,
3406,1000,,
3606,975,,
3806,1000,,
4012,1000,-0.54,-0.39
4206,975,,
4406,975,,
4606,1025,,
4806,1000,,
5012,1025,-0.54,-0.39
5207,975,,
5406,1050,,
5606,1000,,
5806,1000,,
6012,1000,-0.59,-0.49
6209,1025,,
6406,1000,,
6606,1000,,
6806,1000,,
