elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,425,,
405,800,,
606,600,,
806,875,,
1012,800,-0.54,-0.44
1205,925,,
1406,900,,
1606,975,,
1806,950,,
2012,975,-0.59,-0.49
2207,1000,,
2406,975,,
2606,1000,,
2806,1000,,
3011,1025,-0.54,-0.54
3206,1000,,
3406,1000,,
3606,1000,,
3806,975,,
4012,1000,-0.54,-0.44
4206,1025,,
4406,975,,
4606,1050,,
4806,975,,
5012,1025,-0.54,-0.49
5206,1000,,
5406,975,,
5606,1025,,
5806,1000,,
6011,1025,-0.59,-0.49
6208,1000,,
6405,975,,
6606,1000,,
6806,1000,,
