elapsed_ms,rpm,current_val1,current_val2
13,0,-0.10,0.05
204,0,,
404,0,,
606,500,,
806,1200,,
1012,1275,-0.39,-0.24
1205,1125,,
1406,1000,,
1606,975,,
1806,975,,
2011,1000,-0.49,-0.49
2206,1000,,
2406,1000,,
2606,1000,,
2806,1025,,
3016,1000,-0.49,-0.44
3206,1000,,
3406,1000,,
3605,1000,,
3806,975,,
4012,1000,-0.49,-0.44
4206,1000,,
4406,1000,,
4606,1025,,
4806,975,,
5011,1025,-0.54,-0.44
5205,1000,,
5406,1000,,
5606,1000,,
5806,1000,,
6012,1000,-0.54,-0.44
6205,1000,,
6405,1000,,
6606,1025,,
6806,1000,,
