elapsed_ms,rpm,current_val1,current_val2
11,0,0.05,0.05
204,50,,
404,950,,
605,700,,
806,850,,
1012,900,-0.10,0.05
1206,925,,
1406,975,,
1606,975,,
1806,1000,,
2011,1000,-0.34,-0.73
2206,1000,,
2406,1025,,
2606,975,,
2806,1000,,
3012,1000,-0.49,-0.49
3206,1000,,
3406,975,,
3606,1025,,
3806,975,,
4011,1050,-0.49,-0.54
4206,1000,,
4406,1000,,
4606,1025,,
4806,975,,
5012,1000,-0.44,-0.49
5206,1025,,
5406,975,,
5606,1000,,
5806,1025,,
6011,1025,-0.49,-0.49
6206,975,,
6406,1025,,
6606,1000,,
6806,1000,,
