elapsed_ms,rpm,current_val1,current_val2
12,0,0.05,0.00
204,300,,
404,750,,
605,625,,
806,900,,
1011,850,-0.49,-0.59
1206,950,,
1406,900,,
1606,1050,,
1806,900,,
2012,1025,-0.49,-0.59
2206,950,,
2406,1050,,
2606,1000,,
2806,950,,
3012,1050,-0.49,-0.59
3206,975,,
3406,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.49,-0.49
4206,1000,,
4406,1000,,
4606,1025,,
4806,1000,,
5012,1000,-0.39,-0.59
5206,950,,
5406,1025,,
5606,950,,
5806,1025,,
6012,1000,-0.54,-0.49
6206,1000,,
6406,975,,
6606,1000,,
6806,1025,,
