elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,0,,
404,0,,
605,175,,
805,1075,,
1012,1250,-0.15,0.05
1206,1200,,
1406,1075,,
1606,1025,,
1806,1000,,
2011,975,-0.54,-0.59
2206,1000,,
2406,1000,,
2606,1000,,
2806,1000,,
3014,1025,-0.54,-0.54
3206,1000,,
3406,1000,,
3606,1000,,
3806,1000,,
4020,1000,-0.54,-0.44
4206,975,,
4406,1025,,
4606,1025,,
4806,1000,,
5012,1000,-0.54,-0.44
5206,1025,,
5406,1000,,
5606,1025,,
5806,1000,,
6015,1000,-0.44,-0.44
6206,1000,,
6406,1000,,
6606,1000,,
6806,975,,
