elapsed_ms,rpm,current_val1,current_val2
9,0,-0.15,0.05
204,0,,
404,200,,
605,725,,
806,1075,,
1011,1150,-0.49,-0.39
1206,1075,,
1405,1000,,
1605,1000,,
1805,1000,,
2011,1000,-0.49,-0.44
2205,1000,,
2405,1000,,
2605,1025,,
2805,1000,,
3011,1025,-0.49,-0.44
3205,975,,
3405,975,,
3605,1025,,
3806,975,,
4011,1025,-0.49,-0.54
4206,1000,,
4406,1000,,
4605,1000,,
4806,1000,,
5012,1025,-0.49,-0.49
5206,1000,,
5406,1025,,
5606,1000,,
5805,1000,,
6011,1000,-0.49,-0.44
6206,1000,,
6406,1025,,
6605,1000,,
6806,1025,,
