elapsed_ms,rpm,current_val1,current_val2
13,0,0.05,0.05
204,500,,
405,750,,
606,675,,
806,850,,
1012,900,-0.29,-0.39
1205,950,,
1406,950,,
1606,975,,
1806,975,,
2012,975,-0.54,-0.44
2206,975,,
2405,1000,,
2606,1000,,
2806,1000,,
3012,975,-0.39,-0.54
3206,1025,,
3405,975,,
3606,1000,,
3805,1000,,
4012,1000,-0.54,-0.54
4206,975,,
4405,1025,,
4606,1000,,
4806,1000,,
5011,1000,-0.44,-0.49
5206,1000,,
5409,1025,,
5606,1025,,
5806,1000,,
6012,1000,-0.39,-0.44
6206,1000,,
6406,1000,,
6606,1000,,
6806,975,,
