elapsed_ms,rpm,current_val1,current_val2
12,0,-0.10,0.05
204,500,,
404,875,,
606,725,,
806,925,,
1012,925,-0.39,-0.29
1206,950,,
1406,1000,,
1610,950,,
1806,975,,
2012,975,-0.44,-0.44
2206,1025,,
2406,975,,
2606,1000,,
2806,1000,,
3012,1000,-0.49,-0.49
3206,975,,
3406,1025,,
3606,975,,
3806,1050,,
4012,1000,-0.49,-0.49
4206,1000,,
4406,1025,,
4606,1025,,
4806,1025,,
5012,1000,-0.44,-0.44
5206,1000,,
5406,1000,,
5606,1000,,
5806,975,,
6012,1050,-0.49,-0.54
6206,1000,,
6406,975,,
6608,1000,,
6806,1000,,
