elapsed_ms,rpm,current_val1,current_val2
11,0,-0.10,0.05
208,0,,
404,250,,
605,1125,,
806,1125,,
1012,1025,-0.49,-0.54
1206,975,,
1406,1000,,
1606,975,,
1806,1000,,
2011,975,-0.44,-0.49
2206,1000,,
2406,1025,,
2606,975,,
2806,1000,,
3012,975,-0.54,-0.44
3206,1000,,
3406,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.59,-0.44
4206,1000,,
4406,1000,,
4606,975,,
4806,1000,,
5012,1000,-0.49,-0.44
5208,975,,
5406,1025,,
5606,1000,,
5806,1025,,
6012,1000,-0.49,-0.44
6206,975,,
6406,1000,,
6606,1000,,
6806,1025,,
