elapsed_ms,rpm,current_val1,current_val2
12,0,-0.10,0.05
204,500,,
412,700,,
606,525,,
806,825,,
1012,725,-0.29,-0.15
1206,925,,
1406,875,,
1606,950,,
1806,950,,
2012,950,-0.49,-0.34
2206,975,,
2409,975,,
2606,975,,
2806,1000,,
3012,975,-0.49,-0.34
3206,1025,,
3406,975,,
3606,1000,,
3806,1025,,
4012,975,-0.49,-0.44
4206,1000,,
4406,1025,,
4606,1025,,
4806,975,,
5012,1025,-0.54,-0.39
5206,1000,,
5406,1000,,
5606,975,,
5806,1050,,
6012,975,-0.54,-0.44
6206,1000,,
6406,975,,
6606,1025,,
6806,1000,,
