elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,350,,
404,825,,
605,675,,
806,850,,
1012,900,-0.29,0.00
1206,925,,
1405,925,,
1606,975,,
1806,1000,,
2011,1000,-0.44,-0.39
2205,950,,
2405,1000,,
2606,975,,
2806,1025,,
3012,975,-0.44,-0.49
3205,1025,,
3405,975,,
3605,1000,,
3806,1000,,
4012,1000,-0.54,-0.54
4206,1025,,
4406,950,,
4606,1050,,
4806,1000,,
5012,1000,-0.44,-0.44
5206,975,,
5406,1000,,
5606,1000,,
5806,1025,,
6012,975,-0.49,-0.54
6206,1025,,
6406,975,,
6606,1025,,
6806,1000,,
