elapsed_ms,rpm,current_val1,current_val2
12,0,-0.10,0.05
204,325,,
405,875,,
606,675,,
806,875,,
1012,900,-0.24,-0.10
1206,900,,
1406,975,,
1606,1000,,
1806,975,,
2012,1000,-0.49,-0.39
2206,1000,,
2406,1000,,
2606,975,,
2806,1000,,
3012,1000,-0.49,-0.39
3206,975,,
3406,1000,,
3605,1025,,
3806,1000,,
4012,1000,-0.44,-0.44
4206,1000,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1025,-0.54,-0.49
5206,1000,,
5406,1000,,
5606,975,,
5806,1000,,
6012,1025,-0.49,-0.44
6206,1025,,
6406,1000,,
6606,975,,
6806,1000,,
