elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,0,,
404,625,,
604,950,,
806,800,,
1012,925,-0.54,-0.39
1206,950,,
1406,925,,
1606,950,,
1806,975,,
2012,950,-0.59,-0.54
2206,1000,,
2406,975,,
2606,1000,,
2806,1025,,
3012,1000,-0.59,-0.63
3206,1050,,
3406,1000,,
3606,1050,,
3806,1000,,
4012,1025,-0.59,-0.54
4206,1000,,
4406,1000,,
4606,1000,,
4806,1025,,
5012,1025,-0.49,-0.59
5206,1000,,
5406,1025,,
5606,950,,
5806,1025,,
6012,975,-0.54,-0.44
6206,1000,,
6406,1000,,
6606,1000,,
6806,975,,
