elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,900,,
405,575,,
606,850,,
806,750,,
1011,875,-0.15,-0.20
1205,900,,
1405,925,,
1606,925,,
1811,975,,
2012,925,-0.59,-0.44
2206,900,,
2406,925,,
2606,975,,
2806,1025,,
3012,1000,-0.49,-0.54
3206,1025,,
3406,1000,,
3606,1000,,
3806,1000,,
4012,1000,-0.59,-0.49
4206,1025,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1000,-0.54,-0.39
5206,1000,,
5406,975,,
5606,1025,,
5806,975,,
6011,1050,-0.44,-0.44
6206,975,,
6406,1050,,
6606,975,,
6815,1050,,
