elapsed_ms,rpm,current_val1,current_val2
9,0,-0.10,0.05
204,0,,
404,50,,
605,1025,,
806,1375,,
1012,1225,-0.34,-0.05
1205,1100,,
1406,1000,,
1605,925,,
1805,975,,
2011,1000,-0.54,-0.49
2205,1025,,
2406,1000,,
2606,1000,,
2806,1000,,
3012,1000,-0.54,-0.54
3205,1000,,
3406,1000,,
3605,1025,,
3806,1000,,
4012,975,-0.49,-0.49
4212,1000,,
4406,1000,,
4606,1000,,
4806,975,,
5012,1000,-0.49,-0.54
5206,975,,
5405,1025,,
5606,1000,,
5806,1000,,
6012,1000,-0.49,-0.44
6206,1000,,
6405,1000,,
6606,1000,,
6806,1025,,
