elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.05
204,0,,
404,25,,
604,1000,,
806,1375,,
1011,1275,-0.20,-0.05
1206,1025,,
1405,925,,
1606,925,,
1806,1025,,
2012,1000,-0.54,-0.63
2205,1025,,
2405,1000,,
2606,1000,,
2805,975,,
3011,1000,-0.54,-0.49
3206,1000,,
3406,975,,
3606,1000,,
3805,1000,,
4011,1025,-0.49,-0.54
4206,1000,,
4406,1000,,
4606,1000,,
4806,1025,,
5012,1000,-0.49,-0.49
5206,1025,,
5405,975,,
5606,1000,,
5806,1000,,
6012,1025,-0.59,-0.49
6206,1000,,
6406,1000,,
6606,1000,,
6806,1025,,
