elapsed_ms,rpm,current_val1,current_val2
9,0,0.05,0.00
204,100,,
404,900,,
605,725,,
806,900,,
1013,900,-0.15,-0.24
1206,950,,
1406,975,,
1606,975,,
1806,1000,,
2012,1000,-0.54,-0.49
2206,950,,
2405,1025,,
2606,975,,
2806,1000,,
3012,1000,-0.44,-0.54
3206,1000,,
3406,1000,,
3606,1000,,
3806,975,,
4012,1025,-0.49,-0.59
4206,950,,
4406,1000,,
4606,1000,,
4806,1000,,
5012,1000,-0.54,-0.44
5206,1000,,
5406,1000,,
5606,1000,,
5806,1025,,
6012,1000,-0.49,-0.59
6206,1025,,
6406,975,,
6605,1025,,
6806,1000,,
