elapsed_ms,rpm,current_val1,current_val2
10,0,-0.10,0.00
204,800,,
405,675,,
606,725,,
806,850,,
1012,850,-0.34,-0.49
1206,900,,
1406,900,,
1606,925,,
1806,975,,
2013,925,-0.54,-0.49
2206,1000,,
2406,925,,
2606,1025,,
2806,950,,
3012,1025,-0.54,-0.54
3210,975,,
3406,975,,
3606,1000,,
3806,1025,,
4014,975,-0.49,-0.54
4206,1000,,
4406,1000,,
4606,1000,,
4806,1025,,
5013,1000,-0.49,-0.54
5206,1025,,
5406,975,,
5606,1025,,
5806,975,,
6014,1025,-0.49,-0.54
6206,975,,
6406,1000,,
6606,1025,,
6806,1000,,
